"day","dist","ln.dist"
"2013-00-12/14/13",5.98016793407074,1.78844865018876
"2013-00-12/15/13",9.57065216061921,2.2587013494982
"2013-00-12/16/13",8.87800078961993,2.18357639535304
"2013-00-12/17/13",17.0896150627353,2.83847097275067
"2013-00-12/18/13",17.4533809368016,2.85953337984132
"2013-00-12/19/13",10.477901993096,2.34926846735343
"2013-00-12/20/13",14.5352464087991,2.6765764866569
"2013-00-12/21/13",10.0711297807916,2.30967289316738
"2013-00-12/26/13",1211.18037310134,7.09935067804507
"2013-00-12/27/13",2.64335054662416,0.972047258921186
"2013-00-12/28/13",10.7192003402365,2.37203655773311
"2013-00-12/29/13",7.281168191069,1.98529131514152
"2013-00-12/30/13",9.8053687502816,2.28293006733293
"2013-00-12/31/13",12.9934483695286,2.56444525885045
"2014-00-01/01/14",4.43086041640365,1.48859379011964
"2014-00-01/02/14",18.8818273385908,2.93819994303543
"2014-00-01/03/14",183.700304411953,5.21330564933431
"2014-00-01/04/14",948.834855734161,6.85523476421936
"2014-00-01/05/14",20.9706799175114,3.04312526773162
"2014-00-01/06/14",8.7293654246286,2.16669267816355
"2014-00-01/07/14",8.5931632750855,2.15096691909151
"2014-00-01/08/14",9.03232837468556,2.20081018299399
"2014-00-01/09/14",18.6545182766991,2.92608838359509
"2014-00-01/15/14",161.48188837619,5.08439299009638
"2014-00-01/17/14",0.00547485109691032,-5.20759020056077
"2014-00-01/20/14",164.864741024649,5.10512538635493
"2014-00-01/31/14",169.232856776086,5.13127561730384
"2014-00-02/01/14",32.2966549048222,3.47496366154736
"2014-00-02/02/14",12.0341463090735,2.48774813469945
"2014-00-02/03/14",9.70710482226119,2.27285807329764
"2014-00-02/04/14",21.5239230645675,3.06916501721861
"2014-00-02/05/14",17.0080792158736,2.83368847915422
"2014-00-02/06/14",9.03005341561255,2.20055828276163
"2014-00-02/07/14",9.22573278806816,2.22199662179274
"2014-00-02/08/14",11.8469296904649,2.47206873615843
"2014-00-02/09/14",8.65419528720614,2.1580442076685
"2014-00-02/10/14",9.39975524684911,2.24068365136773
"2014-00-02/11/14",18.9711587061093,2.94291986305727
"2014-00-02/12/14",7.91813934000504,2.06915624640799
"2014-00-02/13/14",8.69707666028065,2.1629869531348
"2014-00-03/17/14",17.4626537478987,2.86006452900524
"2014-00-03/18/14",7.77788430938827,2.05128436154069
"2014-00-03/19/14",18.6372175857294,2.92516052696354
"2014-00-03/20/14",264.359555378407,5.57731012872161
"2014-00-03/21/14",183.573875376995,5.21261717708709
"2014-00-03/23/14",136.053564788768,4.913048666935
"2014-00-03/24/14",184.730662339964,5.21889888501296
"2014-00-03/25/14",9.37607596557303,2.23816133493206
"2014-00-03/26/14",8.72086844009375,2.16571882471583
"2014-00-03/27/14",8.6859394421605,2.16170556219799
"2014-00-03/28/14",26.1112416046454,3.26236593442017
"2014-00-03/29/14",3.02127370971109,1.10567850065428
"2014-00-03/30/14",17.6861860185873,2.87278388394214
"2014-00-03/31/14",14.2914058393195,2.65965836634145
"2014-00-04/01/14",20.4970413278366,3.02028055025705
"2014-00-04/02/14",24.8501402333794,3.21286339572106
"2014-00-04/03/14",14.6005818525158,2.68106138083222
"2014-00-04/04/14",10.0661975943345,2.30918303803777
"2014-00-04/05/14",3.56097923050509,1.27003557178919
"2014-00-04/06/14",13.181033278764,2.57877892347974
"2014-00-04/07/14",17.0875955786561,2.83835279551832
"2014-00-04/08/14",17.3738774331913,2.85496778120201
"2014-00-04/09/14",8.71392406314758,2.16492221330653
"2014-00-04/10/14",32.1991198256892,3.47193911757084
"2014-00-04/11/14",14.1390159002005,2.64893806117237
"2014-00-04/12/14",14.3446060275002,2.6633739849572
"2014-00-04/13/14",6.88334734702905,1.92910506662486
"2014-00-04/14/14",10.2008935493379,2.32247531932958
"2014-00-04/15/14",14.7534227537803,2.69147510696989
"2014-00-04/16/14",11.8593924332428,2.47312016403164
"2014-00-04/17/14",17.5673259288385,2.8660406953309
"2014-00-04/18/14",18.424236787283,2.91366701454625
"2014-00-04/19/14",9.44323751387544,2.24529887833944
"2014-00-04/20/14",9.50756926560851,2.25208824615882
"2014-00-04/21/14",9.10051449724392,2.20833095008326
"2014-00-04/22/14",9.21761962745111,2.22111682933878
"2014-00-04/23/14",9.45514530448708,2.24655906999731
"2014-00-04/24/14",9.23362104284459,2.22285128391459
"2014-00-04/26/14",10.4220398170677,2.34392277696214
"2014-00-04/27/14",7.27003634168508,1.9837612903892
"2014-00-04/28/14",9.18936537579171,2.2180468780301
"2014-00-04/29/14",18.6582612207412,2.92628900890926
"2014-00-04/30/14",17.8019372174733,2.87930728381854
"2014-00-05/01/14",8.21677450926127,2.10617773659384
"2014-00-05/02/14",9.20758769110296,2.22002789316933
"2014-00-05/03/14",25.9991728285832,3.25806472323014
"2014-00-05/04/14",21.4739470418884,3.0668404348586
"2014-00-05/05/14",9.39435040799155,2.24010848816435
"2014-00-05/06/14",18.5055800672033,2.91807231185876
"2014-00-05/07/14",18.1042908587127,2.89614897419382
"2014-00-05/08/14",26.5162109665642,3.27775628054617
"2014-00-05/09/14",25.3142393632129,3.23136705808967
"2014-00-05/10/14",21.326318335373,3.05994191258638
"2014-00-05/11/14",19.785851224009,2.98496709761718
"2014-00-05/12/14",19.0557202179202,2.9473673304061
"2014-00-05/13/14",16.215999867622,2.78599840098628
"2014-00-05/14/14",17.5345914077333,2.86417558179418
"2014-00-05/15/14",20.2302607692431,3.00717954132115
"2014-00-05/16/14",28.6441363569452,3.35494875753502
"2014-00-05/17/14",12.2708638236858,2.50722765752315
"2014-00-05/18/14",13.068464825969,2.57020206289266
"2014-00-05/19/14",9.32925654730015,2.23315532757928
"2014-00-05/20/14",14.0340042795617,2.64148326177246
"2014-00-05/21/14",13.8417154087333,2.62768688822661
"2014-00-05/22/14",3.55073335673618,1.26715416151505
"2014-00-05/23/14",0.940933742985736,-0.0608825531555181
"2014-00-05/24/14",15.0975964694446,2.71453555694235
"2014-00-05/25/14",12.269772515038,2.50713871861925
"2014-00-05/26/14",0.627065297936462,-0.466704600332434
"2014-00-05/27/14",3.60596361158121,1.28258903365456
"2014-00-05/28/14",0.409197822328283,-0.893556566697216
"2014-00-06/02/14",14.4496762158558,2.67067200710019
"2014-00-06/03/14",3.54290959032522,1.26494830772688
"2014-00-06/04/14",200.947612459852,5.3030442395599
"2014-00-06/05/14",38.0699250849596,3.63942460256898
"2014-00-06/06/14",68.3558949629699,4.22472780616592
"2014-00-06/07/14",30.0348959910598,3.40235990537153
"2014-00-06/20/14",168.199637977531,5.12515159520318
"2014-00-07/28/14",179.39550187826,5.189592876168
"2014-00-07/29/14",93.128555681574,4.53398085778638
"2014-00-07/30/14",74.7785303009054,4.31453081571723
"2014-00-07/31/14",102.223563407274,4.62716221290934
"2014-00-08/01/14",75.8269370973514,4.32845360019658
"2014-00-08/02/14",10.1423617868689,2.31672088887906
"2014-00-08/03/14",54.2344034664014,3.99331545737944
"2014-00-08/04/14",22.972650095204,3.13430438206201
"2014-00-08/05/14",57.1049675129152,4.04489110960153
"2014-00-08/06/14",382.363278547637,5.94637114766355
"2014-00-08/07/14",19.9818570397731,2.99482471383489
"2014-00-08/08/14",8.85181760484511,2.18062281701099
"2014-00-08/09/14",14.8091606332286,2.69524595099692
"2014-00-08/10/14",165.824636603961,5.1109308239662
"2014-00-08/11/14",21.6406431299298,3.07457317303435
"2014-00-08/12/14",29.5245140995518,3.3852209046932
"2014-00-08/14/14",10.0656420816811,2.30912785056733
"2014-00-08/15/14",8.60148026398853,2.15193431216747
"2014-00-08/17/14",11.2614123313483,2.42138204391776
"2014-00-08/18/14",0.150147352044407,-1.89613812011019
"2014-00-08/22/14",6.14405128574179,1.81548434309924
"2014-00-08/23/14",6.01308767927933,1.79393837357083
"2014-00-08/24/14",17.6629612745643,2.87146986371007
"2014-00-08/25/14",32.9567213746395,3.49519522723671
"2014-00-08/26/14",79.1316530696564,4.37111295995839
"2014-00-09/01/14",3385.72928169737,8.12732460725142
"2014-00-09/02/14",0.599650450438999,-0.511408376134842
"2014-00-09/03/14",0.590974829536188,-0.525981852100281
"2014-00-09/05/14",3825.15122550716,8.24935328155941
"2014-00-09/06/14",81.3192862698587,4.39838321191222
"2014-00-09/07/14",240.779320961494,5.48388083334132
"2014-00-09/08/14",199.740076493952,5.29701690378253
"2014-00-09/09/14",11.6904408129909,2.45877148332657
"2014-00-09/10/14",34.9013741550179,3.55252620250253
"2014-00-09/11/14",8.7181192045805,2.16540352710888
"2014-00-09/12/14",21.8984251002229,3.08641472100475
"2014-00-09/13/14",21.5084017651181,3.06844363857202
"2014-00-09/14/14",5.32786370717016,1.67295035242482
"2014-00-09/15/14",13.537541545109,2.60546668121319
"2014-00-09/16/14",11.1021348854491,2.40713742184729
"2014-00-09/17/14",18.0731418028351,2.89442695793765
"2014-00-09/18/14",27.2483974599858,3.30499471057209
"2014-00-09/19/14",9.38382240898065,2.23898718629791
"2014-00-09/20/14",46.8883961028929,3.84777022699062
"2014-00-09/21/14",18.4956939657661,2.91753794638455
"2014-00-09/22/14",25.0093531757234,3.21924988192907
"2014-00-09/23/14",12.2899132218755,2.50877886268039
"2014-00-09/24/14",21.2237781741508,3.05512216512943
"2014-00-09/26/14",3.69886978247611,1.30802730879084
"2014-00-09/27/14",26.5597650873691,3.27939747996705
"2014-00-09/28/14",1.18107633262626,0.166426169018384
"2014-00-09/29/14",16.2288335280823,2.78678950759935
"2014-00-09/30/14",19.3180808867474,2.96104149086644
"2014-00-10/01/14",22.5306812641861,3.11487799207781
"2014-00-10/02/14",9.82043296579249,2.28446521159733
"2014-00-10/03/14",242.718246192521,5.49190128993355
"2014-00-10/04/14",5.94822190952827,1.7830923361616
"2014-00-10/05/14",223.576283925742,5.40975267092287
"2014-00-10/06/14",11.8033369487957,2.46838228376424
"2014-00-10/07/14",18.6958812769136,2.92830324702992
"2014-00-10/08/14",18.5043399944924,2.91800529886823
"2014-00-10/09/14",12.3823778998431,2.51627432472848
"2014-00-10/10/14",19.5533095783379,2.97314455999832
"2014-00-10/11/14",21.5803028675774,3.07178099437364
"2014-00-10/12/14",15.6865268257392,2.75280217995511
"2014-00-10/13/14",23.9598034636465,3.17637757052773
"2014-00-10/14/14",12.5465268480918,2.52944388210481
"2014-00-10/15/14",19.0229716721719,2.94564728424921
"2014-00-10/16/14",11.0342265571249,2.4010019472772
"2014-00-10/17/14",17.6647518869499,2.87157123525251
"2014-00-10/18/14",196.263264120505,5.27945694225374
"2014-00-10/19/14",32.8694007361482,3.49254215617888
"2014-00-10/20/14",182.461396486511,5.20653862454644
"2014-00-10/22/14",22.1959072947588,3.09990791579061
"2014-00-10/23/14",13.5650693800033,2.6074980607313
"2014-00-10/24/14",2.40266035187957,0.87657660339345
"2014-00-10/25/14",24.4923595031197,3.19836121189765
"2014-00-10/26/14",8.23838862204514,2.10880476922085
"2014-00-10/27/14",14.5498256120088,2.67757900811673
"2014-00-10/28/14",3.60823047894429,1.28321748013361
"2014-00-10/29/14",19.3431724402316,2.96233951174512
"2014-00-10/30/14",10.5412544908032,2.35529655792851
"2014-00-10/31/14",21.2329704900188,3.05555518538184
"2014-00-11/01/14",23.3896834815244,3.15229504829095
"2014-00-11/02/14",0.333437530027307,-1.09829974743229
"2014-00-11/04/14",2.70212221539614,0.994037469971844
"2014-00-11/05/14",9.58196557146945,2.25988274541226
"2014-00-11/06/14",9.98085690989024,2.30066894935183
"2014-00-11/08/14",21.12652030711,3.0505291378542
"2014-00-11/09/14",5.71746357731617,1.74352527650818
"2014-00-11/10/14",8.42770090405386,2.13152400694651
"2014-00-11/11/14",17.9079694727297,2.88524583570504
"2014-00-11/12/14",18.4651259839778,2.91588387113409
"2014-00-11/13/14",8.54875068979624,2.14578515411988
"2014-00-11/14/14",17.5767962066455,2.86657963484401
"2014-00-11/15/14",26.399762831328,3.2733550264501
"2014-00-11/17/14",8.61749407361925,2.15379433169403
"2014-00-11/18/14",8.1290174938092,2.09544006678687
"2014-00-11/19/14",8.84679090870706,2.18005478407559
"2014-00-11/20/14",19.4519932219796,2.96794954409297
"2014-00-11/21/14",3.40969076074429,1.22662160118446
"2014-00-11/22/14",14.370264350777,2.66516109593961
"2014-00-11/23/14",36.7210886864682,3.60335121363709
"2014-00-11/24/14",180.003044647102,5.19297376545328
"2014-00-11/25/14",33.7083353041344,3.51774514517683
"2014-00-11/26/14",4.8559486444394,1.58020447800922
"2014-00-11/27/14",14.6963813246133,2.68760129508663
"2014-00-11/28/14",35.110965052089,3.55851347633318
"2014-00-11/29/14",209.141744277726,5.34301222437534
"2014-00-11/30/14",17.8678828044454,2.88300484450515
"2014-00-12/01/14",20.3750583099734,3.01431152096201
"2014-00-12/02/14",12.5942765508096,2.53324246875904
"2014-00-12/03/14",13.3733029558288,2.5932604029247
"2014-00-12/04/14",13.0271409250379,2.56703494457646
"2014-00-12/05/14",2.64738303489052,0.973571618061589
"2014-00-12/06/14",17.6933241057282,2.87318739926571
"2014-00-12/07/14",16.2543465325572,2.78836035193623
"2014-00-12/08/14",16.9309588177291,2.8291438287841
"2014-00-12/09/14",8.63381310503106,2.15568625050463
"2014-00-12/10/14",8.65198362840465,2.15778861585655
"2014-00-12/11/14",18.0406684580256,2.89262856816227
"2014-00-12/12/14",16.6885367128169,2.81472205934341
"2014-00-12/13/14",25.4503065074026,3.23672778643688
"2014-00-12/14/14",7.45781017622251,2.00926182906244
"2014-00-12/15/14",14.4311525982433,2.66938924473407
"2014-00-12/16/14",11.6296728702217,2.45355983803709
"2014-00-12/17/14",8.48646996535598,2.13847312650472
"2014-00-12/18/14",14.5248319950434,2.67585973606478
"2014-00-12/19/14",8.2141318392352,2.10585606595769
"2014-00-12/20/14",16.8671711870462,2.82536919945341
"2014-00-12/21/14",9.15056954217441,2.21381612239667
"2014-00-12/22/14",189.586012086797,5.24484281118583
"2014-00-12/23/14",142.555207100685,4.95972934293205
"2014-00-12/24/14",20.256663335916,3.00848379305176
"2014-00-12/25/14",26.7259475354355,3.28563491130357
"2014-00-12/26/14",7.62201306990905,2.03104051721129
"2014-00-12/27/14",29.3325942838578,3.37869933062422
"2014-00-12/28/14",67.6945824834116,4.21500615431466
"2014-00-12/29/14",18.0282469272099,2.89193980160668
"2014-00-12/30/14",46.8485620630663,3.84692031585623
"2014-00-12/31/14",182.260513814871,5.20543705819531
